INJ_OBD;INJ_HW;IGN;IAC;RPM;MAP;ECT;TPS;SPD;O2SENS;AVG SPD;LPK_OBD;LPH_OBD;LPH_INJ;TOTAL_OBD;TOTAL_INJ;AVG_OBD;AVG_INJ;CURR_OBD;CURR_INJ;CURR_RUN;RUN_TOTAL;INJ_CLOSED;CLOSED_DUR;SAVED_FUEL
2.38;7.14;15.59;36.08;1125.00;3.00;86.33;3.00;58.00;1.45;78.57;3.32;1.92;5.78;24.30;24.72;10.79;11.03;1.56;1.60;14.49;188.32;30828108;3249984.50;13.00
2.38;7.14;15.59;36.08;1125.00;3.00;86.33;3.00;58.00;1.45;78.57;3.32;1.92;5.79;24.30;24.72;10.79;11.03;1.56;1.60;14.49;188.32;30828108;3249984.50;13.00
2.38;7.14;15.59;36.08;1125.00;3.00;86.33;3.00;58.00;1.45;78.57;3.32;1.92;5.79;24.30;24.72;10.79;11.03;1.56;1.60;14.49;188.32;30828108;3249984.50;13.00
7.13;6.74;25.46;36.08;1825.00;14.00;86.33;10.00;59.00;1.76;78.56;15.87;9.36;8.86;24.30;24.72;10.80;11.03;1.57;1.60;14.51;188.34;30828108;3249984.50;13.00
7.13;6.74;25.46;36.08;1825.00;14.00;86.33;10.00;59.00;1.76;78.56;15.87;9.36;8.86;24.30;24.72;10.80;11.03;1.57;1.60;14.51;188.34;30828108;3249984.50;13.00
7.13;6.74;25.46;36.08;1825.00;14.00;86.33;10.00;59.00;1.76;78.56;15.87;9.36;8.86;24.30;24.72;10.80;11.03;1.57;1.60;14.51;188.34;30828108;3249984.50;13.00
7.13;7.03;25.46;36.08;1825.00;14.00;86.33;10.00;59.00;1.76;78.56;15.87;9.36;9.24;24.30;24.72;10.80;11.03;1.57;1.60;14.51;188.34;30828108;3249984.50;13.00
7.13;7.04;25.46;36.08;1825.00;14.00;86.33;10.00;59.00;1.76;78.56;15.87;9.36;9.25;24.30;24.72;10.80;11.03;1.57;1.60;14.51;188.34;30828108;3249984.50;13.00
7.13;7.04;25.46;36.08;1825.00;14.00;86.33;10.00;59.00;1.76;78.56;15.87;9.36;9.25;24.30;24.72;10.80;11.03;1.57;1.60;14.51;188.34;30828108;3249984.50;13.00
6.63;3.53;25.93;36.08;1800.00;14.00;86.33;10.00;60.00;1.76;78.56;14.31;8.59;4.57;24.30;24.72;10.80;11.05;1.57;1.61;14.53;188.36;30828108;3249984.50;13.00
6.63;3.53;25.93;36.08;1800.00;14.00;86.33;10.00;60.00;1.76;78.56;14.31;8.59;4.57;24.30;24.72;10.80;11.05;1.57;1.61;14.53;188.36;30828108;3249984.50;13.00
6.63;3.53;25.93;36.08;1800.00;14.00;86.33;10.00;60.00;1.76;78.56;14.31;8.59;4.57;24.30;24.72;10.80;11.05;1.57;1.61;14.53;188.36;30828108;3249984.50;13.00
6.63;2.66;25.93;36.08;1800.00;14.00;86.33;10.00;60.00;1.76;78.56;14.31;8.59;3.45;24.30;24.72;10.80;11.05;1.57;1.61;14.53;188.36;30828108;3249984.50;13.00
6.63;2.66;25.93;36.08;1800.00;14.00;86.33;10.00;60.00;1.76;78.56;14.31;8.59;3.45;24.30;24.72;10.80;11.05;1.57;1.61;14.53;188.36;30828108;3249984.50;13.00
6.63;2.61;25.93;36.08;1800.00;14.00;86.33;10.00;60.00;1.76;78.56;14.31;8.59;3.38;24.30;24.72;10.80;11.05;1.57;1.61;14.53;188.36;30828108;3249984.50;13.00
6.63;2.31;24.05;59.21;1500.00;7.00;86.33;0.00;63.00;2.50;78.56;11.36;7.16;2.50;24.30;24.72;10.80;11.04;1.57;1.61;14.55;188.38;30828108;3249984.50;13.00
6.63;2.31;24.05;59.21;1500.00;7.00;86.33;0.00;63.00;2.50;78.56;11.36;7.16;2.50;24.30;24.72;10.80;11.04;1.57;1.61;14.55;188.38;30828108;3249984.50;13.00
6.63;2.26;24.05;59.21;1500.00;7.00;86.33;0.00;63.00;2.50;78.56;11.36;7.16;2.44;24.30;24.72;10.80;11.04;1.57;1.61;14.55;188.38;30828108;3249984.50;13.00
6.63;2.22;24.05;59.21;1500.00;7.00;86.33;0.00;63.00;2.50;78.56;11.36;7.16;2.39;24.30;24.72;10.80;11.04;1.57;1.61;14.55;188.38;30828108;3249984.50;13.00
6.63;2.22;24.05;59.21;1500.00;7.00;86.33;0.00;63.00;2.50;78.56;11.36;7.16;2.39;24.30;24.72;10.80;11.04;1.57;1.61;14.55;188.38;30828108;3249984.50;13.00
6.63;2.22;24.05;59.21;1500.00;7.00;86.33;0.00;63.00;2.50;78.56;11.36;7.16;2.39;24.30;24.72;10.80;11.04;1.57;1.61;14.55;188.38;30828108;3249984.50;13.00
6.63;2.23;24.05;59.21;1500.00;7.00;86.33;0.00;63.00;2.50;78.56;11.36;7.16;2.41;24.30;24.72;10.80;11.04;1.57;1.61;14.55;188.38;30828108;3249984.50;13.00
6.63;2.23;24.05;59.21;1500.00;7.00;86.33;0.00;63.00;2.50;78.56;11.36;7.16;2.41;24.30;24.72;10.80;11.04;1.57;1.61;14.55;188.38;30828108;3249984.50;13.00
6.63;2.23;24.05;59.21;1500.00;7.00;86.33;0.00;63.00;2.50;78.56;11.36;7.16;2.41;24.30;24.72;10.80;11.04;1.57;1.61;14.55;188.38;30828108;3249984.50;13.00
2.13;2.23;18.41;36.08;1325.00;2.00;86.33;0.00;65.00;2.50;78.55;3.12;2.03;2.13;24.31;24.72;10.79;11.03;1.57;1.61;14.58;188.41;30828108;3249984.50;13.00
2.13;2.23;18.41;36.08;1325.00;2.00;86.33;0.00;65.00;2.50;78.55;3.12;2.03;2.13;24.31;24.72;10.79;11.03;1.57;1.61;14.58;188.41;30828108;3249984.50;13.00
2.13;2.23;18.41;36.08;1325.00;2.00;86.33;0.00;65.00;2.50;78.55;3.12;2.03;2.13;24.31;24.72;10.79;11.03;1.57;1.61;14.58;188.41;30828108;3249984.50;13.00
2.13;2.28;18.41;36.08;1325.00;2.00;86.33;0.00;65.00;2.50;78.55;3.12;2.03;2.17;24.31;24.72;10.79;11.03;1.57;1.61;14.58;188.41;30828108;3249984.50;13.00
2.13;2.28;18.41;36.08;1325.00;2.00;86.33;0.00;65.00;2.50;78.55;3.12;2.03;2.17;24.31;24.72;10.79;11.03;1.57;1.61;14.58;188.41;30828108;3249984.50;13.00
2.13;2.28;18.41;36.08;1325.00;2.00;86.33;0.00;65.00;2.50;78.55;3.12;2.03;2.17;24.31;24.72;10.79;11.03;1.57;1.61;14.58;188.41;30828108;3249984.50;13.00
2.13;2.29;19.82;36.08;1200.00;2.00;86.33;0.00;66.00;2.50;78.55;2.78;1.84;1.98;24.31;24.73;10.79;11.03;1.57;1.61;14.58;188.41;30828108;3249984.50;13.00
2.13;2.29;19.82;36.08;1200.00;2.00;86.33;0.00;66.00;2.50;78.55;2.78;1.84;1.98;24.31;24.73;10.78;11.02;1.57;1.61;14.60;188.43;30828108;3249984.50;13.00
2.13;2.29;19.82;36.08;1200.00;2.00;86.33;0.00;66.00;2.50;78.55;2.78;1.84;1.98;24.31;24.73;10.78;11.02;1.57;1.61;14.60;188.43;30828108;3249984.50;13.00
2.13;2.29;19.82;36.08;1200.00;2.00;86.33;0.00;66.00;2.50;78.55;2.78;1.84;1.98;24.31;24.73;10.78;11.02;1.57;1.61;14.60;188.43;30828108;3249984.50;13.00
2.13;2.29;19.82;36.08;1200.00;2.00;86.33;0.00;66.00;2.50;78.55;2.78;1.84;1.98;24.31;24.73;10.78;11.02;1.57;1.61;14.60;188.43;30828108;3249984.50;13.00
2.13;2.29;19.82;36.08;1200.00;2.00;86.33;0.00;66.00;2.50;78.55;2.78;1.84;1.98;24.31;24.73;10.78;11.02;1.57;1.61;14.60;188.43;30828108;3249984.50;13.00
2.13;2.30;19.82;36.08;1200.00;2.00;86.33;0.00;66.00;2.50;78.55;2.78;1.84;1.98;24.31;24.73;10.78;11.02;1.57;1.61;14.60;188.43;30828108;3249984.50;13.00
2.13;2.29;16.53;36.08;1200.00;2.00;86.33;0.00;68.00;2.50;78.55;2.70;1.84;1.98;24.31;24.73;10.76;11.00;1.57;1.61;14.63;188.46;30828108;3249984.50;13.00
2.13;2.28;16.53;36.08;1200.00;2.00;86.33;0.00;68.00;2.50;78.55;2.70;1.84;1.97;24.31;24.73;10.76;11.00;1.57;1.61;14.63;188.46;30828108;3249984.50;13.00
2.13;2.28;16.53;36.08;1200.00;2.00;86.33;0.00;68.00;2.50;78.55;2.70;1.84;1.97;24.31;24.73;10.76;11.00;1.57;1.61;14.63;188.46;30828108;3249984.50;13.00
2.13;2.28;16.53;36.08;1200.00;2.00;86.33;0.00;68.00;2.50;78.55;2.70;1.84;1.97;24.31;24.73;10.76;11.00;1.57;1.61;14.63;188.46;30828108;3249984.50;13.00
2.13;2.28;16.53;36.08;1200.00;2.00;86.33;0.00;68.00;2.50;78.55;2.70;1.84;1.97;24.31;24.73;10.76;11.00;1.57;1.61;14.63;188.46;30828108;3249984.50;13.00
2.13;2.28;16.53;36.08;1200.00;2.00;86.33;0.00;68.00;2.50;78.55;2.70;1.84;1.97;24.31;24.73;10.76;11.00;1.57;1.61;14.63;188.46;30828108;3249984.50;13.00
2.13;2.28;16.53;36.08;1200.00;2.00;86.33;0.00;68.00;2.50;78.55;2.70;1.84;1.97;24.31;24.73;10.76;11.00;1.57;1.61;14.63;188.46;30828108;3249984.50;13.00
2.13;2.28;16.53;36.08;1200.00;2.00;86.33;0.00;68.00;2.50;78.55;2.70;1.84;1.97;24.31;24.73;10.76;11.00;1.57;1.61;14.63;188.46;30828108;3249984.50;13.00
2.13;2.28;16.53;36.08;1200.00;2.00;86.33;0.00;68.00;2.50;78.55;2.70;1.84;1.97;24.31;24.73;10.76;11.00;1.57;1.61;14.63;188.46;30828108;3249984.50;13.00
2.13;2.29;16.53;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.06;24.31;24.73;10.75;10.99;1.58;1.61;14.65;188.48;30828108;3249984.50;13.00
2.13;2.29;16.53;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.06;24.31;24.73;10.75;10.99;1.58;1.61;14.65;188.48;30828108;3249984.50;13.00
2.13;2.29;16.53;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.06;24.31;24.73;10.75;10.99;1.58;1.61;14.65;188.48;30828108;3249984.50;13.00
2.13;2.30;16.53;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.07;24.31;24.73;10.75;10.99;1.58;1.61;14.65;188.48;30828108;3249984.50;13.00
2.13;2.31;16.53;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.08;24.31;24.73;10.75;10.99;1.58;1.61;14.65;188.48;30828108;3249984.50;13.00
2.13;2.31;16.53;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.08;24.31;24.73;10.75;10.99;1.58;1.61;14.65;188.48;30828108;3249984.50;13.00
2.13;2.33;16.53;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.10;24.31;24.73;10.75;10.99;1.58;1.61;14.65;188.48;30828108;3249984.50;13.00
2.13;2.36;17.00;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.12;24.31;24.73;10.74;10.98;1.58;1.61;14.68;188.51;30828108;3249984.50;13.00
2.13;2.36;17.00;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.12;24.31;24.73;10.74;10.98;1.58;1.61;14.68;188.51;30828108;3249984.50;13.00
2.13;2.36;17.00;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.12;24.31;24.73;10.74;10.98;1.58;1.61;14.68;188.51;30828108;3249984.50;13.00
2.13;2.41;17.00;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.17;24.31;24.73;10.74;10.98;1.58;1.61;14.68;188.51;30828108;3249984.50;13.00
2.13;2.41;17.00;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.17;24.31;24.73;10.74;10.98;1.58;1.61;14.68;188.51;30828108;3249984.50;13.00
2.13;2.41;17.00;36.08;1250.00;2.00;86.33;0.00;69.00;2.50;78.55;2.77;1.91;2.17;24.31;24.73;10.74;10.98;1.58;1.61;14.68;188.51;30828108;3249984.50;13.00
2.25;2.46;17.00;36.08;1225.00;2.00;86.33;0.00;67.00;2.50;78.55;2.96;1.98;2.17;24.31;24.73;10.72;10.96;1.58;1.61;14.70;188.53;30828108;3249984.50;13.00
2.25;2.46;17.00;36.08;1225.00;2.00;86.33;0.00;67.00;2.50;78.55;2.96;1.98;2.17;24.31;24.73;10.72;10.96;1.58;1.61;14.70;188.53;30828108;3249984.50;13.00
2.25;2.46;17.00;36.08;1225.00;2.00;86.33;0.00;67.00;2.50;78.55;2.96;1.98;2.17;24.31;24.73;10.72;10.96;1.58;1.61;14.70;188.53;30828108;3249984.50;13.00
2.25;2.46;17.00;36.08;1225.00;2.00;86.33;0.00;67.00;2.50;78.55;2.96;1.98;2.17;24.31;24.73;10.72;10.96;1.58;1.61;14.70;188.53;30828108;3249984.50;13.00
2.25;2.46;17.00;36.08;1225.00;2.00;86.33;0.00;67.00;2.50;78.55;2.96;1.98;2.17;24.31;24.73;10.72;10.96;1.58;1.61;14.70;188.53;30828108;3249984.50;13.00
2.25;2.46;17.00;36.08;1225.00;2.00;86.33;0.00;67.00;2.50;78.55;2.96;1.98;2.17;24.31;24.73;10.72;10.96;1.58;1.61;14.70;188.53;30828108;3249984.50;13.00
2.25;2.52;17.00;36.08;1225.00;2.00;86.33;0.00;67.00;2.50;78.55;2.96;1.98;2.22;24.31;24.73;10.72;10.96;1.58;1.61;14.70;188.53;30828108;3249984.50;13.00
2.25;2.52;17.00;36.08;1225.00;2.00;86.33;0.00;67.00;2.50;78.55;2.96;1.98;2.22;24.31;24.73;10.72;10.96;1.58;1.61;14.70;188.53;30828108;3249984.50;13.00
2.25;2.52;17.00;36.08;1225.00;2.00;86.33;0.00;67.00;2.50;78.55;2.96;1.98;2.22;24.31;24.73;10.72;10.96;1.58;1.61;14.70;188.53;30828108;3249984.50;13.00
2.38;2.52;23.11;36.08;1125.00;2.00;86.33;0.00;59.00;2.50;78.54;3.26;1.92;2.04;24.31;24.73;10.71;10.95;1.58;1.61;14.72;188.56;30828108;3249984.50;13.00
2.38;2.52;23.11;36.08;1125.00;2.00;86.33;0.00;59.00;2.50;78.54;3.26;1.92;2.03;24.31;24.73;10.71;10.95;1.58;1.61;14.72;188.56;30828108;3249984.50;13.00
2.38;2.51;23.11;36.08;1125.00;2.00;86.33;0.00;59.00;2.50;78.54;3.26;1.92;2.03;24.31;24.73;10.71;10.95;1.58;1.61;14.72;188.56;30828108;3249984.50;13.00
2.38;2.51;23.11;36.08;1125.00;2.00;86.33;0.00;59.00;2.50;78.54;3.26;1.92;2.03;24.31;24.73;10.71;10.95;1.58;1.61;14.72;188.56;30828108;3249984.50;13.00
2.38;2.51;23.11;36.08;1125.00;2.00;86.33;0.00;59.00;2.50;78.54;3.26;1.92;2.03;24.31;24.73;10.71;10.95;1.58;1.61;14.72;188.56;30828108;3249984.50;13.00
2.38;2.51;23.11;36.08;1125.00;2.00;86.33;0.00;59.00;2.50;78.54;3.26;1.92;2.03;24.31;24.73;10.71;10.95;1.58;1.61;14.72;188.56;30828108;3249984.50;13.00
2.38;2.57;23.11;36.08;1125.00;2.00;86.33;0.00;59.00;2.50;78.54;3.26;1.92;2.08;24.31;24.73;10.71;10.95;1.58;1.61;14.72;188.56;30828108;3249984.50;13.00
2.38;2.57;21.70;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.54;3.26;1.80;1.94;24.31;24.73;10.70;10.94;1.58;1.61;14.75;188.58;30828108;3249984.50;13.00
2.38;2.57;21.70;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.54;3.26;1.80;1.94;24.31;24.73;10.70;10.94;1.58;1.61;14.75;188.58;30828108;3249984.50;13.00
2.38;2.57;21.70;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.54;3.26;1.80;1.94;24.31;24.73;10.70;10.94;1.58;1.61;14.75;188.58;30828108;3249984.50;13.00
2.38;2.57;21.70;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.54;3.26;1.80;1.94;24.31;24.73;10.70;10.94;1.58;1.61;14.75;188.58;30828108;3249984.50;13.00
2.38;2.57;21.70;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.54;3.26;1.80;1.94;24.31;24.73;10.70;10.94;1.58;1.61;14.75;188.58;30828108;3249984.50;13.00
2.38;2.57;21.70;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.54;3.26;1.80;1.94;24.31;24.73;10.70;10.94;1.58;1.61;14.75;188.58;30828108;3249984.50;13.00
2.38;2.52;17.47;36.08;1050.00;2.00;86.33;0.00;54.00;2.50;78.54;3.33;1.80;1.91;24.31;24.73;10.69;10.93;1.58;1.61;14.77;188.60;30828108;3249984.50;13.00
2.38;2.52;17.47;36.08;1050.00;2.00;86.33;0.00;54.00;2.50;78.54;3.33;1.80;1.91;24.31;24.73;10.69;10.93;1.58;1.61;14.77;188.60;30828108;3249984.50;13.00
2.38;2.52;17.47;36.08;1050.00;2.00;86.33;0.00;54.00;2.50;78.54;3.33;1.80;1.91;24.31;24.73;10.69;10.93;1.58;1.61;14.77;188.60;30828108;3249984.50;13.00
2.38;2.52;17.47;36.08;1050.00;2.00;86.33;0.00;54.00;2.50;78.54;3.33;1.80;1.90;24.31;24.73;10.69;10.93;1.58;1.61;14.77;188.60;30828108;3249984.50;13.00
2.38;2.52;17.47;36.08;1050.00;2.00;86.33;0.00;54.00;2.50;78.54;3.33;1.80;1.90;24.31;24.73;10.69;10.93;1.58;1.61;14.77;188.60;30828108;3249984.50;13.00
2.38;2.52;17.47;36.08;1050.00;2.00;86.33;0.00;54.00;2.50;78.54;3.33;1.80;1.90;24.31;24.73;10.69;10.93;1.58;1.61;14.77;188.60;30828108;3249984.50;13.00
2.38;2.49;17.47;36.08;1050.00;2.00;86.33;0.00;54.00;2.50;78.54;3.33;1.80;1.88;24.31;24.73;10.69;10.93;1.58;1.61;14.77;188.60;30828108;3249984.50;13.00
2.38;2.49;17.47;36.08;1050.00;2.00;86.33;0.00;54.00;2.50;78.54;3.33;1.80;1.88;24.31;24.73;10.69;10.93;1.58;1.61;14.77;188.60;30828108;3249984.50;13.00
2.38;2.49;17.47;36.08;1050.00;2.00;86.33;0.00;54.00;2.50;78.54;3.33;1.80;1.88;24.31;24.73;10.69;10.93;1.58;1.61;14.77;188.60;30828108;3249984.50;13.00
2.38;2.53;15.12;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.53;3.26;1.80;1.91;24.31;24.73;10.68;10.92;1.58;1.62;14.79;188.62;30828108;3249984.50;13.00
2.38;2.53;15.12;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.53;3.26;1.80;1.91;24.31;24.73;10.68;10.92;1.58;1.62;14.79;188.62;30828108;3249984.50;13.00
2.38;2.53;15.12;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.53;3.26;1.80;1.91;24.31;24.73;10.68;10.92;1.58;1.62;14.79;188.62;30828108;3249984.50;13.00
2.38;2.54;15.12;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.53;3.26;1.80;1.92;24.31;24.73;10.68;10.92;1.58;1.62;14.79;188.62;30828108;3249984.50;13.00
2.38;2.54;15.12;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.53;3.26;1.80;1.92;24.31;24.73;10.68;10.92;1.58;1.62;14.79;188.62;30828108;3249984.50;13.00
2.38;2.54;15.12;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.53;3.26;1.80;1.92;24.31;24.73;10.68;10.92;1.58;1.62;14.79;188.62;30828108;3249984.50;13.00
2.38;2.54;15.12;36.08;1050.00;2.00;86.33;0.00;55.00;2.50;78.53;3.26;1.80;1.92;24.31;24.73;10.68;10.92;1.58;1.62;14.79;188.62;30828108;3249984.50;13.00
2.38;2.54;21.23;36.08;1050.00;2.00;86.33;0.00;56.00;2.50;78.53;3.21;1.80;1.92;24.31;24.73;10.68;10.92;1.58;1.62;14.79;188.62;30828108;3249984.50;13.00
2.38;2.52;21.23;36.08;1050.00;2.00;86.33;0.00;56.00;2.50;78.53;3.21;1.80;1.90;24.31;24.73;10.67;10.91;1.58;1.62;14.81;188.64;30828108;3249984.50;13.00
2.38;2.51;21.23;36.08;1050.00;2.00;86.33;0.00;56.00;2.50;78.53;3.21;1.80;1.90;24.31;24.73;10.67;10.91;1.58;1.62;14.81;188.64;30828108;3249984.50;13.00
2.38;2.51;21.23;36.08;1050.00;2.00;86.33;0.00;56.00;2.50;78.53;3.21;1.80;1.90;24.31;24.73;10.67;10.91;1.58;1.62;14.81;188.64;30828108;3249984.50;13.00
2.38;2.51;21.23;36.08;1050.00;2.00;86.33;0.00;56.00;2.50;78.53;3.21;1.80;1.90;24.31;24.73;10.67;10.91;1.58;1.62;14.81;188.64;30828108;3249984.50;13.00
2.38;2.51;21.23;36.08;1050.00;2.00;86.33;0.00;56.00;2.50;78.53;3.21;1.80;1.90;24.31;24.73;10.67;10.91;1.58;1.62;14.81;188.64;30828108;3249984.50;13.00
2.38;2.51;21.23;36.08;1050.00;2.00;86.33;0.00;56.00;2.50;78.53;3.21;1.80;1.90;24.31;24.73;10.67;10.91;1.58;1.62;14.81;188.64;30828108;3249984.50;13.00
2.38;2.32;15.59;36.08;1075.00;2.00;86.33;0.00;56.00;2.50;78.53;3.28;1.84;1.80;24.31;24.73;10.66;10.90;1.58;1.62;14.83;188.66;30828108;3249984.50;13.00
2.38;2.32;15.59;36.08;1075.00;2.00;86.33;0.00;56.00;2.50;78.53;3.28;1.84;1.80;24.31;24.73;10.66;10.90;1.58;1.62;14.83;188.66;30828108;3249984.50;13.00
2.38;2.32;15.59;36.08;1075.00;2.00;86.33;0.00;56.00;2.50;78.53;3.28;1.84;1.77;24.31;24.73;10.66;10.90;1.58;1.62;14.83;188.66;30828108;3249984.50;13.00
2.38;2.22;15.59;36.08;1075.00;2.00;86.33;0.00;56.00;2.50;78.53;3.28;1.84;1.72;24.31;24.73;10.66;10.90;1.58;1.62;14.83;188.66;30828108;3249984.50;13.00
2.38;2.22;15.59;36.08;1075.00;2.00;86.33;0.00;56.00;2.50;78.53;3.28;1.84;1.72;24.31;24.73;10.66;10.90;1.58;1.62;14.83;188.66;30828108;3249984.50;13.00
2.38;2.22;15.59;36.08;1075.00;2.00;86.33;0.00;56.00;2.50;78.53;3.28;1.84;1.72;24.31;24.73;10.66;10.90;1.58;1.62;14.83;188.66;30828108;3249984.50;13.00
2.38;2.20;15.59;36.08;1075.00;2.00;86.33;0.00;56.00;2.50;78.53;3.28;1.84;1.70;24.31;24.73;10.66;10.90;1.58;1.62;14.83;188.66;30828108;3249984.50;13.00
2.38;2.20;15.59;36.08;1075.00;2.00;86.33;0.00;56.00;2.50;78.53;3.28;1.84;1.70;24.31;24.73;10.66;10.90;1.58;1.62;14.83;188.66;30828108;3249984.50;13.00
2.38;2.20;15.59;36.08;1075.00;2.00;86.33;0.00;56.00;2.50;78.53;3.28;1.84;1.70;24.31;24.73;10.66;10.90;1.58;1.62;14.83;188.66;30828108;3249984.50;13.00
2.13;2.18;17.47;36.08;1350.00;2.00;86.33;0.00;57.00;2.50;78.52;3.62;2.07;2.12;24.31;24.73;10.65;10.89;1.58;1.62;14.85;188.68;30828108;3249984.50;13.00
2.13;2.18;17.47;36.08;1350.00;2.00;86.33;0.00;57.00;2.50;78.52;3.62;2.07;2.12;24.31;24.73;10.65;10.89;1.58;1.62;14.85;188.68;30828108;3249984.50;13.00
2.13;2.18;17.47;36.08;1350.00;2.00;86.33;0.00;57.00;2.50;78.52;3.62;2.07;2.12;24.31;24.73;10.65;10.89;1.58;1.62;14.85;188.68;30828108;3249984.50;13.00
2.13;2.17;17.47;36.08;1350.00;2.00;86.33;0.00;57.00;2.50;78.52;3.62;2.07;2.11;24.31;24.73;10.65;10.89;1.58;1.62;14.85;188.68;30828108;3249984.50;13.00
2.13;2.17;17.47;36.08;1350.00;2.00;86.33;0.00;57.00;2.50;78.52;3.62;2.07;2.11;24.31;24.73;10.65;10.89;1.58;1.62;14.85;188.68;30828108;3249984.50;13.00
2.13;2.17;17.47;36.08;1350.00;2.00;86.33;0.00;57.00;2.50;78.52;3.62;2.07;2.11;24.31;24.73;10.65;10.89;1.58;1.62;14.85;188.68;30828108;3249984.50;13.00
2.13;2.14;17.47;36.08;1350.00;2.00;86.33;0.00;57.00;2.50;78.52;3.62;2.07;2.08;24.31;24.73;10.65;10.89;1.58;1.62;14.85;188.68;30828108;3249984.50;13.00
2.13;2.14;17.47;36.08;1350.00;2.00;86.33;0.00;57.00;2.50;78.52;3.62;2.07;2.08;24.31;24.73;10.65;10.89;1.58;1.62;14.85;188.68;30828108;3249984.50;13.00
2.00;2.15;18.41;36.08;1450.00;2.00;86.33;0.00;58.00;2.50;78.52;3.60;2.09;2.25;24.31;24.73;10.64;10.88;1.58;1.62;14.87;188.70;30828108;3249984.50;13.00
2.00;2.15;18.41;36.08;1450.00;2.00;86.33;0.00;58.00;2.50;78.52;3.60;2.09;2.25;24.31;24.73;10.64;10.88;1.58;1.62;14.87;188.70;30828108;3249984.50;13.00
2.00;2.15;18.41;36.08;1450.00;2.00;86.33;0.00;58.00;2.50;78.52;3.60;2.09;2.25;24.31;24.73;10.64;10.88;1.58;1.62;14.87;188.70;30828108;3249984.50;13.00
2.00;2.20;18.41;36.08;1450.00;2.00;86.33;0.00;58.00;2.50;78.52;3.60;2.09;2.29;24.31;24.73;10.64;10.88;1.58;1.62;14.87;188.70;30828108;3249984.50;13.00
2.00;2.12;18.41;36.08;1450.00;2.00;86.33;0.00;58.00;2.50;78.52;3.60;2.09;2.21;24.31;24.73;10.64;10.88;1.58;1.62;14.87;188.70;30828108;3249984.50;13.00
2.00;2.12;18.41;36.08;1450.00;2.00;86.33;0.00;58.00;2.50;78.52;3.60;2.09;2.21;24.31;24.73;10.64;10.88;1.58;1.62;14.87;188.70;30828108;3249984.50;13.00
2.00;2.04;18.88;36.08;1475.00;2.00;86.33;0.00;59.00;2.50;78.52;3.60;2.12;2.16;24.31;24.73;10.63;10.87;1.58;1.62;14.89;188.72;30828108;3249984.50;13.00
2.00;2.04;18.88;36.08;1475.00;2.00;86.33;0.00;59.00;2.50;78.52;3.60;2.12;2.16;24.31;24.73;10.63;10.87;1.58;1.62;14.89;188.72;30828108;3249984.50;13.00
2.00;2.04;18.88;36.08;1475.00;2.00;86.33;0.00;59.00;2.50;78.52;3.60;2.12;2.16;24.31;24.73;10.63;10.87;1.58;1.62;14.89;188.72;30828108;3249984.50;13.00
2.00;2.04;18.88;36.08;1475.00;2.00;86.33;0.00;59.00;2.50;78.52;3.60;2.12;2.16;24.31;24.74;10.63;10.87;1.58;1.62;14.89;188.72;30828108;3249984.50;13.00
2.00;2.04;18.88;36.08;1475.00;2.00;86.33;0.00;59.00;2.50;78.52;3.60;2.12;2.16;24.31;24.74;10.63;10.87;1.58;1.62;14.89;188.72;30828108;3249984.50;13.00
2.00;2.04;18.88;36.08;1475.00;2.00;86.33;0.00;59.00;2.50;78.52;3.60;2.12;2.16;24.31;24.74;10.63;10.87;1.58;1.62;14.89;188.72;30828108;3249984.50;13.00
2.00;2.04;18.88;36.08;1475.00;2.00;86.33;0.00;59.00;2.50;78.52;3.60;2.12;2.16;24.31;24.74;10.63;10.87;1.58;1.62;14.89;188.72;30828108;3249984.50;13.00
